loan_id,report_date,balance,delinquency_days,payment_received
LN-0035273,2023-01-31,3119.46,0,223.21
LN-0035274,2023-01-31,18276.5,0,1661.5
LN-0035275,2023-01-31,6619.91,0,601.81
LN-0035276,2023-01-31,219533.5,0,982.66
LN-0035277,2023-01-31,575172.3,0,2953.2
LN-0035279,2023-01-31,30854.69,30,606.37
LN-0035280,2023-01-31,15172.96,0,1379.36
LN-0035281,2023-01-31,10889.53,0,377.55
LN-0035283,2023-01-31,8128.58,30,366.66
LN-0035285,2023-01-31,348269.85,0,1684.61
LN-0035286,2023-01-31,170136.48,0,842.83
LN-0035287,2023-01-31,11299.55,0,466.84
LN-0035288,2023-01-31,180611.0,0,1369.08
LN-0035291,2023-01-31,441169.48,0,2164.2
LN-0035292,2023-01-31,30040.59,0,752.32
LN-0035294,2023-01-31,277713.08,0,1285.85
LN-0035295,2023-01-31,11117.39,0,363.3
LN-0035296,2023-01-31,302910.11,0,2078.6
LN-0035297,2023-01-31,18601.44,30,519.64
LN-0035298,2023-01-31,9516.76,0,865.16
LN-0035299,2023-01-31,14966.1,0,792.9
LN-0035301,2023-01-31,23779.66,0,1046.03
LN-0035302,2023-01-31,14939.99,0,751.63
LN-0035303,2023-01-31,301497.6,0,1634.01
LN-0035304,2023-01-31,318389.64,0,1422.69
LN-0035305,2023-01-31,7366.27,0,438.38
LN-0035307,2023-01-31,265802.41,0,1346.42
LN-0035309,2023-01-31,7932.29,0,300.99
LN-0035310,2023-01-31,5023.53,0,171.19
LN-0035311,2023-01-31,271038.11,0,1228.3
LN-0035313,2023-01-31,5658.9,0,229.41
LN-0035314,2023-01-31,16821.37,0,419.38
LN-0035316,2023-01-31,6348.55,0,150.56
LN-0035317,2023-01-31,376041.78,0,1972.83
LN-0035318,2023-01-31,33322.11,0,833.56
LN-0035320,2023-01-31,5589.86,0,331.89
LN-0035323,2023-01-31,16620.17,0,343.5
LN-0035325,2023-01-31,6801.29,0,183.12
LN-0035326,2023-01-31,4813.82,0,437.62
LN-0035329,2023-01-31,223312.78,0,1080.64
LN-0035330,2023-01-31,8596.93,0,196.96
LN-0035331,2023-01-31,395069.15,0,2939.2
LN-0035332,2023-01-31,335874.32,0,1720.45
LN-0035333,2023-01-31,149554.14,0,635.92
LN-0035335,2023-01-31,5855.3,0,257.9
LN-0035336,2023-01-31,15004.68,0,332.08
LN-0035338,2023-01-31,392915.99,0,1934.44
LN-0035339,2023-01-31,10109.77,30,600.37
LN-0035340,2023-01-31,8921.33,0,811.03
LN-0035342,2023-01-31,17191.11,0,474.88
LN-0035343,2023-01-31,17069.29,30,366.4
LN-0035344,2023-01-31,135660.85,0,679.34
LN-0035345,2023-01-31,20446.98,0,396.65
LN-0035349,2023-01-31,31368.62,0,714.13
LN-0035352,2023-01-31,17017.67,0,668.45
LN-0035353,2023-01-31,5497.61,0,256.86
LN-0035356,2023-01-31,429786.95,0,2177.42
LN-0035357,2023-01-31,306876.99,0,1261.82
LN-0035358,2023-01-31,10806.03,0,471.24
LN-0035361,2023-01-31,188047.33,0,934.95
LN-0035362,2023-01-31,289156.38,60,2132.13
LN-0035363,2023-01-31,25266.78,0,730.1
LN-0035364,2023-01-31,9854.47,0,407.32
LN-0035365,2023-01-31,13485.05,0,468.31
LN-0035367,2023-01-31,431395.29,0,1997.64
LN-0035368,2023-01-31,239339.18,0,1275.78
LN-0035369,2023-01-31,42297.62,0,847.52
LN-0035370,2023-01-31,20647.03,0,497.9
LN-0035371,2023-01-31,21214.39,0,773.23
LN-0035372,2023-01-31,32239.36,0,696.54
LN-0035373,2023-01-31,14659.06,0,351.86
LN-0035375,2023-01-31,420271.95,0,1997.63
LN-0035376,2023-01-31,12280.71,0,478.33
LN-0035380,2023-01-31,7105.67,0,645.97
LN-0035381,2023-01-31,10278.49,0,450.67
LN-0035383,2023-01-31,20559.31,0,646.17
LN-0035384,2023-01-31,16307.79,0,556.61
LN-0035385,2023-01-31,13204.29,0,1200.39
LN-0035386,2023-01-31,317524.05,0,1473.19
LN-0035388,2023-01-31,311755.56,0,1710.76
LN-0035389,2023-01-31,18382.21,0,1671.11
LN-0035391,2023-01-31,9009.11,0,819.01
LN-0035392,2023-01-31,12915.09,0,516.02
LN-0035394,2023-01-31,9424.36,0,856.76
LN-0035395,2023-01-31,6124.25,0,556.75
LN-0035396,2023-01-31,294449.53,0,1472.27
LN-0035398,2023-01-31,14681.78,0,321.37
LN-0035399,2023-01-31,242958.33,0,1008.68
LN-0035401,2023-01-31,13852.19,0,1259.29
LN-0035402,2023-01-31,261803.52,0,2200.28
LN-0035403,2023-01-31,14976.28,0,466.16
LN-0035405,2023-01-31,358383.73,0,1788.03
LN-0035406,2023-01-31,18790.2,0,592.16
LN-0035407,2023-01-31,5181.17,0,398.92
LN-0035408,2023-01-31,6375.12,0,280.77
LN-0035409,2023-01-31,6259.29,0,264.44
LN-0035410,2023-01-31,312732.18,0,1316.4
LN-0035411,2023-01-31,349233.46,0,2797.11
LN-0035413,2023-01-31,538795.95,0,2713.0
LN-0035414,2023-01-31,25273.58,0,608.11
LN-0035416,2023-01-31,292658.94,0,1451.52
LN-0035417,2023-01-31,211870.58,0,1594.87
LN-0035418,2023-01-31,28365.52,0,753.98
LN-0035420,2023-01-31,384568.47,0,1741.05
LN-0035421,2023-01-31,26312.34,0,572.08
LN-0035424,2023-01-31,322340.41,0,1545.49
LN-0035425,2023-01-31,24864.94,30,636.63
LN-0035427,2023-01-31,23154.34,0,2104.94
LN-0035428,2023-01-31,425078.61,0,2175.66
LN-0035429,2023-01-31,18199.43,0,350.72
LN-0035430,2023-01-31,36983.09,0,678.46
LN-0035432,2023-01-31,10244.96,0,931.36
LN-0035434,2023-01-31,4964.08,0,451.28
LN-0035435,2023-01-31,156505.08,0,837.6
LN-0035436,2023-01-31,1749.8,0,63.01
LN-0035437,2023-01-31,26980.6,30,701.27
LN-0035439,2023-01-31,2892.12,0,262.92
LN-0035440,2023-01-31,7308.77,0,489.8
LN-0035441,2023-01-31,36849.91,30,797.35
LN-0035442,2023-01-31,411238.98,0,1785.23
LN-0035444,2023-01-31,37805.85,0,646.43
LN-0035445,2023-01-31,10254.85,0,357.81
LN-0035446,2023-01-31,7391.68,0,465.91
LN-0035447,2023-01-31,7068.06,0,247.92
LN-0035449,2023-01-31,2197.48,0,79.4
LN-0035450,2023-01-31,345076.64,0,1446.37
LN-0035452,2023-01-31,260783.76,0,1257.99
LN-0035453,2023-01-31,9755.32,30,813.21
LN-0035454,2023-01-31,359736.83,0,1468.16
LN-0035455,2023-01-31,298735.05,0,1484.47
LN-0035456,2023-01-31,455123.33,0,3365.3
LN-0035460,2023-01-31,10053.34,0,913.94
LN-0035463,2023-01-31,30210.62,0,737.7
LN-0035464,2023-01-31,14907.53,0,1355.23
LN-0035465,2023-01-31,36604.25,0,1256.72
LN-0035466,2023-01-31,6026.79,0,547.89
LN-0035467,2023-01-31,371586.92,0,1863.6
LN-0035468,2023-01-31,271003.21,0,1299.35
LN-0035472,2023-01-31,10534.32,0,622.98
LN-0035474,2023-01-31,6751.97,0,290.25
LN-0035475,2023-01-31,407564.09,0,1789.8
LN-0035476,2023-01-31,3764.42,0,342.22
LN-0035477,2023-01-31,279588.2,0,1236.77
LN-0035478,2023-01-31,99106.22,0,465.78
LN-0035479,2023-01-31,24979.42,0,1152.4
LN-0035480,2023-01-31,289070.08,0,1345.79
LN-0035481,2023-01-31,13615.11,0,464.86
LN-0035482,2023-01-31,392996.32,0,1642.85
LN-0035483,2023-01-31,268943.75,0,1203.62
LN-0035484,2023-01-31,368985.3,30,1698.82
LN-0035486,2023-01-31,343623.63,30,1478.88
LN-0035487,2023-01-31,23588.29,0,860.75
LN-0035490,2023-01-31,17869.28,0,1624.48
LN-0035491,2023-01-31,21673.13,0,760.67
LN-0035492,2023-01-31,335278.49,0,1434.47
LN-0035494,2023-01-31,224149.85,0,1065.99
LN-0035495,2023-01-31,14465.22,0,1315.02
LN-0035496,2023-01-31,318516.44,0,1450.8
LN-0035497,2023-01-31,3984.51,0,185.42
LN-0035498,2023-01-31,413518.85,0,1893.69
LN-0035499,2023-01-31,5941.21,0,540.11
LN-0035500,2023-01-31,29329.44,0,726.98
LN-0035502,2023-01-31,7738.21,0,278.8
LN-0035503,2023-01-31,27846.67,0,469.67
LN-0035506,2023-01-31,212006.78,0,882.93
LN-0035507,2023-01-31,18304.76,0,642.74
LN-0035508,2023-01-31,8900.51,0,431.73
LN-0035509,2023-01-31,7289.59,0,240.57
LN-0035510,2023-01-31,9776.56,0,518.66
LN-0035512,2023-01-31,103129.92,60,467.25
LN-0035513,2023-01-31,23865.41,0,722.89
LN-0035514,2023-01-31,2495.33,0,114.85
LN-0035515,2023-01-31,429599.45,60,3240.52
LN-0035516,2023-01-31,20607.38,0,1377.65
LN-0035518,2023-01-31,9735.45,0,356.07
LN-0035519,2023-01-31,183464.55,0,915.18
LN-0035521,2023-01-31,236834.44,0,1063.68
LN-0035522,2023-01-31,8673.28,0,788.48
LN-0035523,2023-01-31,21601.27,0,496.04
LN-0035526,2023-01-31,9690.55,0,545.45
LN-0035528,2023-01-31,23756.38,0,622.98
LN-0035530,2023-01-31,346017.42,0,1570.64
LN-0035532,2023-01-31,15215.7,0,593.9
LN-0035533,2023-01-31,310231.02,0,1645.89
LN-0035534,2023-01-31,14314.41,0,1301.31
LN-0035535,2023-01-31,339608.56,0,2655.72
LN-0035536,2023-01-31,19000.27,0,743.1
LN-0035539,2023-01-31,27977.1,0,814.37
LN-0035540,2023-01-31,6605.5,0,600.5
LN-0035541,2023-01-31,310164.01,0,2380.46
LN-0035542,2023-01-31,16544.69,0,412.5
LN-0035543,2023-01-31,364663.92,0,1483.43
LN-0035544,2023-01-31,7689.0,0,699.0
LN-0035547,2023-01-31,8077.05,0,361.03
LN-0035548,2023-01-31,23385.19,0,1308.51
LN-0035549,2023-01-31,26775.9,0,1010.03
LN-0035551,2023-01-31,870.36,0,7.01
LN-0035552,2023-01-31,401592.98,0,3208.95
LN-0035554,2023-01-31,129120.96,0,656.06
LN-0035555,2023-01-31,513545.7,0,4091.02
LN-0035556,2023-01-31,17072.06,0,586.07
LN-0035557,2023-01-31,11127.19,0,490.66
LN-0035559,2023-01-31,13060.08,0,1187.28
LN-0035560,2023-01-31,22570.02,0,2051.82
LN-0035561,2023-01-31,167833.63,0,685.61
LN-0035563,2023-01-31,445767.24,0,2217.91
LN-0035564,2023-01-31,14809.3,0,1346.3
LN-0035565,2023-01-31,4108.72,30,373.52
LN-0035566,2023-01-31,13819.85,0,1256.35
LN-0035568,2023-01-31,5249.48,30,240.33
LN-0035571,2023-01-31,7919.45,0,719.95
LN-0035572,2023-01-31,21084.53,30,1246.89
LN-0035573,2023-01-31,32813.69,0,596.51
LN-0035574,2023-01-31,28934.22,0,1025.81
LN-0035575,2023-01-31,2990.44,0,99.02
LN-0035578,2023-01-31,10948.74,0,995.34
LN-0035579,2023-01-31,385459.74,0,1793.43
LN-0035580,2023-01-31,8927.16,0,811.56
LN-0035581,2023-01-31,9784.83,0,889.53
LN-0035583,2023-01-31,369564.41,0,1686.35
LN-0035585,2023-01-31,319598.66,0,1321.33
LN-0035586,2023-01-31,310930.32,0,1709.62
LN-0035587,2023-01-31,330204.4,30,1630.24
LN-0035588,2023-01-31,18663.94,0,418.67
LN-0035590,2023-01-31,31529.0,30,620.99
LN-0035591,2023-01-31,3674.0,0,141.56
LN-0035592,2023-01-31,245228.38,0,1165.46
LN-0035593,2023-01-31,453163.16,0,2205.58
LN-0035596,2023-01-31,5884.56,0,212.92
LN-0035597,2023-01-31,338364.36,0,1597.59
LN-0035598,2023-01-31,14757.95,0,744.31
LN-0035600,2023-01-31,19908.51,0,724.06
LN-0035601,2023-01-31,179333.44,0,1310.73
LN-0035602,2023-01-31,9069.39,0,607.8
LN-0035605,2023-01-31,272049.99,0,1303.99
LN-0035607,2023-01-31,9685.85,0,807.66
LN-0035609,2023-01-31,327860.03,0,1366.99
LN-0035610,2023-01-31,202596.98,0,1045.31
LN-0035611,2023-01-31,290884.69,0,1308.23
LN-0035612,2023-01-31,11997.04,0,1090.64
LN-0035613,2023-01-31,291491.62,30,1457.43
LN-0035614,2023-01-31,455285.59,30,2083.35
LN-0035616,2023-01-31,282709.0,0,2502.1
LN-0035618,2023-01-31,10668.73,30,763.26
LN-0035619,2023-01-31,45962.27,0,827.66
LN-0035621,2023-01-31,11022.67,0,788.72
LN-0035622,2023-01-31,5198.38,0,472.58
LN-0035623,2023-01-31,10952.7,0,995.7
LN-0035624,2023-01-31,24804.06,0,845.78
LN-0035625,2023-01-31,27808.52,0,568.32
LN-0035626,2023-01-31,17871.73,0,440.13
LN-0035627,2023-01-31,161593.47,30,772.66
LN-0035629,2023-01-31,4126.06,0,156.96
LN-0035631,2023-01-31,5218.94,0,435.24
LN-0035632,2023-01-31,19700.23,0,1790.93
LN-0035633,2023-01-31,19548.78,0,388.75
LN-0035634,2023-01-31,12658.64,0,712.55
LN-0035635,2023-01-31,405610.2,0,2884.29
LN-0035636,2023-01-31,14753.46,0,578.26
LN-0035638,2023-01-31,16971.13,0,347.66
LN-0035639,2023-01-31,19153.62,0,438.2
LN-0035640,2023-01-31,4510.67,0,160.05
LN-0035641,2023-01-31,5075.95,0,461.45
LN-0035642,2023-01-31,26407.58,0,735.22
LN-0035643,2023-01-31,13072.09,0,471.12
LN-0035644,2023-01-31,10430.71,0,254.23
LN-0035645,2023-01-31,32746.38,0,1066.53
LN-0035646,2023-01-31,16330.63,0,609.38
LN-0035647,2023-01-31,417301.27,0,2060.96
LN-0035649,2023-01-31,7956.21,60,341.56
LN-0035650,2023-01-31,271247.6,0,1304.82
LN-0035651,2023-01-31,1863.39,0,70.07
LN-0035653,2023-01-31,154895.62,30,1299.1
LN-0035654,2023-01-31,285844.35,0,1372.34
LN-0035655,2023-01-31,9325.66,30,379.8
LN-0035656,2023-01-31,374130.56,0,1663.49
LN-0035657,2023-01-31,22369.78,0,912.45
LN-0035661,2023-01-31,34562.02,0,907.91
LN-0035664,2023-01-31,426474.97,0,3245.77
LN-0035665,2023-01-31,10783.08,60,980.28
LN-0035666,2023-01-31,229993.32,0,1205.13
LN-0035667,2023-01-31,11923.56,0,1083.96
LN-0035668,2023-01-31,7561.84,0,687.44
LN-0035669,2023-01-31,410942.06,0,3153.86
LN-0035670,2023-01-31,388982.65,0,1760.97
LN-0035671,2023-01-31,30152.3,0,729.28
LN-0035672,2023-01-31,15497.62,60,530.91
LN-0035673,2023-01-31,425609.71,0,2149.99
LN-0035674,2023-01-31,366808.66,0,1719.34
LN-0035676,2023-01-31,362242.72,0,2663.33
LN-0035677,2023-01-31,3696.3,0,119.7
LN-0035678,2023-01-31,9374.75,0,852.25
LN-0035680,2023-01-31,7701.93,0,482.74
LN-0035681,2023-01-31,357259.89,0,1808.12
LN-0035682,2023-01-31,294793.5,0,1534.51
LN-0035683,2023-01-31,287252.98,0,2353.58
LN-0035684,2023-01-31,243745.02,0,1041.14
LN-0035685,2023-01-31,415395.09,0,2181.91
LN-0035686,2023-01-31,341587.81,0,2332.16
LN-0035688,2023-01-31,18880.76,0,506.83
LN-0035689,2023-01-31,14454.99,60,372.95
LN-0035690,2023-01-31,293588.42,0,1493.28
LN-0035693,2023-01-31,11909.86,0,466.37
LN-0035694,2023-01-31,195597.42,0,1551.02
LN-0035695,2023-01-31,343990.45,0,1534.8
LN-0035696,2023-01-31,18886.45,60,482.16
LN-0035697,2023-01-31,1808.61,0,72.74
LN-0035699,2023-01-31,1787.85,30,57.75
LN-0035701,2023-01-31,7934.93,0,568.97
LN-0035702,2023-01-31,11883.08,0,394.68
LN-0035703,2023-01-31,274372.7,0,1201.13
LN-0035704,2023-01-31,383613.03,0,1738.83
LN-0035705,2023-01-31,11468.6,0,1042.6
LN-0035706,2023-01-31,386093.02,30,1923.56
LN-0035707,2023-01-31,34537.34,0,709.93
LN-0035708,2023-01-31,8772.24,0,447.3
LN-0035709,2023-01-31,218682.31,0,1182.59
LN-0035711,2023-01-31,7478.13,0,277.76
LN-0035713,2023-01-31,336929.33,0,2390.24
LN-0035714,2023-01-31,3792.88,0,121.34
LN-0035715,2023-01-31,37541.41,0,900.18
LN-0035716,2023-01-31,16211.03,0,1473.73
LN-0035717,2023-01-31,255505.17,0,1345.09
LN-0035718,2023-01-31,8011.18,60,504.58
LN-0035719,2023-01-31,4387.81,0,208.78
LN-0035720,2023-01-31,295833.34,0,1389.32
LN-0035721,2023-01-31,420656.02,0,2206.21
LN-0035722,2023-01-31,11853.38,0,1077.58
LN-0035724,2023-01-31,311244.0,0,1479.48
LN-0035726,2023-01-31,356465.5,0,1997.11
LN-0035727,2023-01-31,350697.79,0,2671.97
LN-0035728,2023-01-31,23562.91,0,602.69
LN-0035729,2023-01-31,301304.89,30,1627.5
LN-0035730,2023-01-31,19353.73,0,400.33
LN-0035731,2023-01-31,121308.78,0,596.24
LN-0035732,2023-01-31,185739.45,60,1403.37
LN-0035733,2023-01-31,315328.37,0,1412.52
LN-0035734,2023-01-31,12670.6,0,975.66
LN-0035735,2023-01-31,271228.09,0,1267.91
LN-0035738,2023-01-31,8687.13,0,309.09
LN-0035739,2023-01-31,19990.27,0,1182.38
LN-0035740,2023-01-31,6832.44,0,281.08
LN-0035741,2023-01-31,11056.46,0,791.42
LN-0035742,2023-01-31,10108.93,0,675.89
LN-0035743,2023-01-31,3999.71,0,363.61
LN-0035744,2023-01-31,13631.34,0,526.96
LN-0035745,2023-01-31,16037.24,0,1071.49
LN-0035746,2023-01-31,177442.02,0,1401.39
LN-0035748,2023-01-31,289239.17,0,1434.02
LN-0035749,2023-01-31,258803.45,0,1172.05
LN-0035750,2023-01-31,13103.61,0,435.57
LN-0035752,2023-01-31,337422.64,0,1581.2
LN-0035754,2023-01-31,15342.18,0,704.97
LN-0035755,2023-01-31,272933.32,0,1434.42
LN-0035756,2023-01-31,9505.72,0,364.06
LN-0035757,2023-01-31,283292.35,0,1595.1
LN-0035758,2023-01-31,13923.89,0,535.16
LN-0035759,2023-01-31,7944.16,0,257.56
LN-0035760,2023-01-31,25602.28,0,479.6
LN-0035762,2023-01-31,32561.84,0,736.34
LN-0035763,2023-01-31,256348.29,0,1418.65
LN-0035764,2023-01-31,32240.6,30,777.08
LN-0035766,2023-01-31,4883.49,0,217.45
LN-0035767,2023-01-31,401528.73,0,3166.52
LN-0035768,2023-01-31,26384.49,0,544.05
LN-0035769,2023-01-31,9104.58,0,386.09
LN-0035771,2023-01-31,7220.84,0,656.44
LN-0035772,2023-01-31,397480.54,60,2101.39
LN-0035773,2023-01-31,304195.63,0,1490.16
LN-0035774,2023-01-31,46163.96,0,788.14
LN-0035775,2023-01-31,388831.45,0,1851.84
LN-0035776,2023-01-31,25907.22,30,499.66
LN-0035777,2023-01-31,19622.31,0,634.76
LN-0035778,2023-01-31,21519.41,30,1956.31
LN-0035779,2023-01-31,24518.01,0,1238.05
LN-0035780,2023-01-31,19124.91,0,597.62
LN-0035781,2023-01-31,258790.52,0,1330.73
LN-0035782,2023-01-31,411033.31,0,3385.28
LN-0035783,2023-01-31,485336.65,0,2095.06
LN-0035784,2023-01-31,17851.68,0,725.49
LN-0035786,2023-01-31,16003.17,0,297.89
LN-0035788,2023-01-31,22684.81,0,732.81
LN-0035789,2023-01-31,14137.97,0,1285.27
LN-0035790,2023-01-31,21217.13,0,1023.37
LN-0035791,2023-01-31,9266.51,0,842.41
LN-0035793,2023-01-31,260978.4,60,1226.56
LN-0035795,2023-01-31,377420.11,0,1610.44
LN-0035796,2023-01-31,10455.92,0,488.75
LN-0035798,2023-01-31,19596.3,0,324.26
LN-0035799,2023-01-31,18514.82,0,439.29
LN-0035800,2023-01-31,403259.88,0,1886.39
LN-0035802,2023-01-31,20108.28,0,548.61
LN-0035803,2023-01-31,383821.25,0,2956.0
LN-0035804,2023-01-31,2573.96,0,103.88
LN-0035805,2023-01-31,7681.3,0,698.3
LN-0035806,2023-01-31,22054.75,0,459.18
LN-0035807,2023-01-31,15840.92,0,537.89
LN-0035809,2023-01-31,339454.29,0,1587.26
LN-0035810,2023-01-31,26612.46,0,586.83
LN-0035811,2023-01-31,356009.46,0,1543.25
LN-0035812,2023-01-31,24589.45,0,435.89
LN-0035814,2023-01-31,13995.87,0,878.92
LN-0035815,2023-01-31,11256.86,0,371.05
LN-0035819,2023-01-31,1761.42,0,76.17
LN-0035820,2023-01-31,377063.54,0,1658.61
LN-0035822,2023-01-31,13276.63,0,832.3
LN-0035824,2023-01-31,10329.12,30,344.84
LN-0035825,2023-01-31,8166.62,0,742.42
LN-0035826,2023-01-31,412327.02,0,1698.83
LN-0035827,2023-01-31,300455.64,0,2599.57
LN-0035828,2023-01-31,11507.98,0,1046.18
LN-0035830,2023-01-31,200987.46,0,887.71
LN-0035831,2023-01-31,17849.03,0,496.98
LN-0035833,2023-01-31,11597.08,0,425.63
LN-0035834,2023-01-31,7896.24,0,717.84
LN-0035835,2023-01-31,379461.42,0,1696.22
LN-0035837,2023-01-31,197066.68,0,951.49
LN-0035839,2023-01-31,4897.29,0,351.1
LN-0035840,2023-01-31,527349.09,0,4698.3
LN-0035841,2023-01-31,15928.99,0,1448.09
LN-0035842,2023-01-31,3330.11,0,113.53
LN-0035843,2023-01-31,10577.93,0,961.63
LN-0035844,2023-01-31,32705.16,0,884.22
LN-0035845,2023-01-31,205239.59,0,998.19
LN-0035846,2023-01-31,270176.54,30,1108.88
LN-0035847,2023-01-31,427931.98,0,2384.1
LN-0035848,2023-01-31,331148.7,0,1541.33
LN-0035849,2023-01-31,314028.57,0,1490.69
LN-0035850,2023-01-31,241637.83,0,1159.45
LN-0035851,2023-01-31,248435.33,0,1226.36
LN-0035852,2023-01-31,30278.06,0,916.77
LN-0035853,2023-01-31,16148.22,0,1468.02
LN-0035854,2023-01-31,153513.56,0,727.48
LN-0035856,2023-01-31,12320.33,0,1120.03
LN-0035857,2023-01-31,10435.26,0,948.66
LN-0035859,2023-01-31,360914.0,0,1757.51
LN-0035861,2023-01-31,37523.57,0,620.18
LN-0035862,2023-01-31,453365.93,0,1900.07
LN-0035863,2023-01-31,278291.19,30,1216.21
LN-0035867,2023-01-31,255138.95,0,1167.47
LN-0035870,2023-01-31,35632.0,0,1304.77
LN-0035871,2023-01-31,6769.04,0,256.5
LN-0035873,2023-01-31,9491.43,0,506.54
LN-0035874,2023-01-31,18673.82,0,1697.62
LN-0035875,2023-01-31,357015.53,0,1583.37
LN-0035877,2023-01-31,11297.51,0,406.87
LN-0035878,2023-01-31,290519.31,0,1561.1
LN-0035879,2023-01-31,13767.91,0,469.08
LN-0035880,2023-01-31,174342.37,0,905.53
LN-0035881,2023-01-31,12133.99,0,425.91
LN-0035882,2023-01-31,25060.65,0,804.26
LN-0035883,2023-01-31,13083.84,0,1189.44
LN-0035887,2023-01-31,330553.63,30,1287.14
LN-0035889,2023-01-31,281889.6,0,1416.75
LN-0035890,2023-01-31,13563.66,0,1233.06
LN-0035891,2023-01-31,468472.7,0,1797.32
LN-0035893,2023-01-31,330068.31,30,1625.02
LN-0035894,2023-01-31,9424.69,0,856.79
LN-0035896,2023-01-31,12995.37,0,508.25
LN-0035897,2023-01-31,408842.84,0,1749.85
LN-0035899,2023-01-31,35567.68,0,931.98
LN-0035900,2023-01-31,497335.9,0,2497.42
LN-0035901,2023-01-31,4037.0,0,367.0
LN-0035902,2023-01-31,407619.42,0,3513.41
LN-0035903,2023-01-31,7074.4,0,291.1
LN-0035904,2023-01-31,8467.33,0,232.31
LN-0035905,2023-01-31,266482.06,0,1281.41
LN-0035906,2023-01-31,8319.08,0,756.28
LN-0035907,2023-01-31,18245.92,0,588.63
LN-0035908,2023-01-31,444038.62,0,2291.47
LN-0035910,2023-01-31,5331.22,0,299.58
LN-0035913,2023-01-31,12567.0,0,968.34
LN-0035915,2023-01-31,30718.59,0,733.22
LN-0035916,2023-01-31,12500.73,0,1136.43
LN-0035917,2023-01-31,10610.38,0,964.58
LN-0035920,2023-01-31,383306.85,0,1670.93
LN-0035921,2023-01-31,15405.08,0,815.79
LN-0035922,2023-01-31,26453.43,0,771.51
LN-0035923,2023-01-31,14030.07,0,478.67
LN-0035927,2023-01-31,8487.86,0,336.28
LN-0035928,2023-01-31,342253.31,0,2547.71
LN-0035929,2023-01-31,429488.8,0,1915.4
LN-0035931,2023-01-31,13089.41,0,485.67
LN-0035932,2023-01-31,315008.48,0,1476.87
LN-0035933,2023-01-31,272512.98,0,1130.82
LN-0035934,2023-01-31,11371.68,0,762.48
LN-0035935,2023-01-31,12312.45,0,420.12
LN-0035936,2023-01-31,8799.05,0,413.96
LN-0035937,2023-01-31,227623.3,30,976.89
LN-0035938,2023-01-31,13712.49,0,1246.59
LN-0035939,2023-01-31,30137.1,0,617.45
LN-0035940,2023-01-31,370725.65,0,1823.86
LN-0035941,2023-01-31,7874.46,0,715.86
LN-0035943,2023-01-31,253227.57,0,1104.21
LN-0035944,2023-01-31,143855.82,0,677.22
LN-0035947,2023-01-31,134930.86,0,572.09
LN-0035948,2023-01-31,509869.52,0,2785.83
LN-0035949,2023-01-31,170307.56,0,763.01
LN-0035950,2023-01-31,9854.46,0,895.86
LN-0035952,2023-01-31,20799.13,0,813.36
LN-0035955,2023-01-31,309072.42,0,2502.62
LN-0035958,2023-01-31,295747.77,0,2092.72
LN-0035959,2023-01-31,5906.89,0,536.99
LN-0035961,2023-01-31,208614.55,0,906.09
LN-0035962,2023-01-31,9525.67,0,865.97
LN-0035963,2023-01-31,40834.98,0,747.0
LN-0035965,2023-01-31,4395.49,0,399.59
LN-0035966,2023-01-31,38804.4,0,783.55
LN-0035970,2023-01-31,32175.59,0,977.8
LN-0035972,2023-01-31,3717.35,0,143.62
LN-0035974,2023-01-31,7769.63,0,706.33
LN-0035975,2023-01-31,8561.87,0,458.01
LN-0035976,2023-01-31,6131.25,0,511.27
LN-0035978,2023-01-31,6748.47,0,245.56
LN-0035979,2023-01-31,28529.3,0,614.71
LN-0035980,2023-01-31,4739.42,0,178.74
LN-0035985,2023-01-31,11570.13,0,1051.83
LN-0035986,2023-01-31,7493.97,0,681.27
LN-0035988,2023-01-31,307597.13,0,1632.12
LN-0035989,2023-01-31,221978.5,0,1032.51
LN-0035990,2023-01-31,12078.55,0,1098.05
LN-0035991,2023-01-31,16982.48,0,902.93
LN-0035993,2023-01-31,10361.59,0,528.19
LN-0035994,2023-01-31,9412.7,30,431.27
LN-0035995,2023-01-31,261737.97,0,1310.93
LN-0035996,2023-01-31,6126.09,0,312.04
LN-0035998,2023-01-31,551719.35,0,4071.38
LN-0035999,2023-01-31,338945.66,0,2404.64
LN-0036001,2023-01-31,17326.39,0,762.71
LN-0036002,2023-01-31,75220.84,0,341.45
LN-0036004,2023-01-31,10968.47,0,363.57
LN-0036006,2023-01-31,249898.34,30,1272.03
LN-0036007,2023-01-31,310467.55,0,1514.55
LN-0036008,2023-01-31,8192.37,0,587.24
LN-0036009,2023-01-31,288407.52,0,1354.86
LN-0036010,2023-01-31,4068.9,0,272.9
LN-0036011,2023-01-31,326169.52,30,1665.2
