loan_id,customer_id,loan_type,origination_date,maturity_date,term_months,interest_rate,original_principal,monthly_payment,dti,collateral_value,ltv,credit_score_at_origination,current_balance,current_credit_score,risk_grade,default_flag,delinquency_days,recovery_amount,prepayment_flag,loan_status,pool_id
LN-0013793,CUST-026892,Auto,2020-07-03,2026-07-03 10:55:11.999999991,72,0.0467,8985.61,143.34,0.01,10701.79,0.84,713,4178.35,712,Good,0,0,0.0,0,Current,POOL-01
LN-0013794,CUST-015010,Mortgage,2021-05-23,2051-05-23 06:35:59.999999965,360,0.0264,219362.42,882.8,0.09,263126.98,0.83,816,206537.95,792,Very Good,0,0,0.0,0,Current,POOL-09
LN-0013795,CUST-000735,Auto,2020-03-31,2023-03-31 17:27:36.000000000,36,0.0509,26154.63,784.94,0.17,32213.77,0.81,671,0.0,681,Good,1,129,0.0,0,Defaulted,POOL-02
LN-0013796,CUST-021395,Mortgage,2020-03-31,2050-03-31 06:35:59.999999965,360,0.0396,289660.72,1376.21,0.56,339041.9,0.85,684,269305.25,695,Good,0,0,0.0,0,Current,POOL-06
LN-0013797,CUST-019867,Personal,2021-01-01,2024-01-01 17:27:36.000000000,36,0.0957,13215.81,423.77,0.03,0.0,0.0,723,420.42,703,Good,0,0,0.0,0,Current,POOL-08
LN-0013798,CUST-004143,Mortgage,2021-11-06,2051-11-06 06:35:59.999999965,360,0.0381,399854.64,1865.43,0.31,536671.45,0.75,699,384375.73,700,Good,0,0,0.0,0,Current,POOL-09
LN-0013799,CUST-037022,Mortgage,2021-04-03,2051-04-03 06:35:59.999999965,360,0.023,356458.17,1371.66,0.12,456016.53,0.78,850,333760.76,846,Exceptional,0,0,0.0,0,Current,POOL-04
LN-0013800,CUST-042275,Credit Card,2020-10-16,2020-10-16 00:00:00.000000000,0,0.1829,9612.39,480.62,0.11,0.0,0.0,651,7231.54,635,Fair,0,0,0.0,0,Current,POOL-05
LN-0013801,CUST-021419,Mortgage,2020-10-24,2050-10-24 06:35:59.999999965,360,0.0277,262648.0,1075.02,0.21,286863.8,0.92,803,244053.62,777,Very Good,0,0,0.0,0,Current,POOL-08
LN-0013802,CUST-031018,Auto,2020-04-09,2024-04-08 23:16:48.000000000,48,0.0613,31294.99,736.83,0.14,36888.81,0.85,567,2910.06,571,Subprime,0,0,0.0,0,Current,POOL-05
LN-0013803,CUST-011991,Personal,2021-08-03,2024-08-02 17:27:36.000000000,36,0.0979,15160.12,487.68,0.24,0.0,0.0,701,3762.03,674,Good,0,38,0.0,0,Delinquent,POOL-03
LN-0013804,CUST-005927,Auto,2022-06-15,2028-06-14 10:55:11.999999991,72,0.051,21766.78,351.56,0.14,27334.98,0.8,670,16931.47,676,Good,0,0,0.0,0,Current,POOL-06
LN-0013805,CUST-014088,Personal,2020-08-25,2022-08-25 11:38:24.000000000,24,0.1003,20703.3,955.64,0.29,0.0,0.0,677,0.0,689,Good,0,0,0.0,0,Current,POOL-09
LN-0013806,CUST-039966,Credit Card,2020-09-07,2020-09-07 00:00:00.000000000,0,0.1894,1677.71,83.89,0.05,0.0,0.0,586,1106.13,566,Subprime,0,0,0.0,0,Current,POOL-02
LN-0013807,CUST-000110,Personal,2022-09-11,2023-09-11 05:49:12.000000000,12,0.0986,13660.86,1200.12,0.32,0.0,0.0,694,0.0,713,Good,0,0,0.0,0,Current,POOL-04
LN-0013808,CUST-032899,Auto,2020-04-04,2024-04-03 23:16:48.000000000,48,0.0435,39743.63,903.61,0.38,45552.04,0.87,745,0.0,791,Very Good,0,0,0.0,1,Prepaid,POOL-01
LN-0013809,CUST-003003,Auto,2022-07-05,2027-07-05 05:06:00.000000008,60,0.0493,48169.09,907.47,0.23,54485.19,0.88,687,0.0,699,Good,1,353,26431.46,0,Defaulted,POOL-06
LN-0013810,CUST-006691,Mortgage,2021-04-21,2036-04-20 15:17:59.999999982,180,0.0456,342103.56,2627.57,0.24,431937.49,0.79,624,297021.07,622,Fair,0,0,0.0,0,Current,POOL-01
LN-0013811,CUST-035753,Mortgage,2021-10-01,2051-10-01 06:35:59.999999965,360,0.0348,450828.12,2019.39,0.72,638173.09,0.71,732,431629.54,720,Good,0,63,0.0,0,Delinquent,POOL-05
LN-0013812,CUST-011055,Mortgage,2022-01-18,2052-01-18 06:35:59.999999965,360,0.035,245617.25,1102.93,0.16,315510.18,0.78,730,236435.51,690,Good,0,0,0.0,0,Current,POOL-07
LN-0013813,CUST-017111,Credit Card,2021-10-11,2021-10-11 00:00:00.000000000,0,0.1765,5315.38,265.77,0.04,0.0,0.0,715,2747.68,702,Good,0,0,0.0,0,Current,POOL-02
LN-0013814,CUST-001821,Auto,2020-09-28,2023-09-28 17:27:36.000000000,36,0.0548,28138.21,849.4,0.15,30144.04,0.93,632,0.0,615,Fair,0,0,0.0,0,Current,POOL-01
LN-0013815,CUST-038841,Auto,2020-04-26,2024-04-25 23:16:48.000000000,48,0.0503,30503.56,702.89,0.1,33208.63,0.92,677,2782.34,687,Good,0,0,0.0,0,Current,POOL-02
LN-0013816,CUST-032826,Credit Card,2021-07-07,2021-07-07 00:00:00.000000000,0,0.1837,6769.67,338.48,0.1,0.0,0.0,643,0.0,657,Fair,1,278,1472.65,0,Defaulted,POOL-07
LN-0013817,CUST-009274,Auto,2021-06-27,2024-06-26 17:27:36.000000000,36,0.0546,26000.5,784.64,0.12,33147.01,0.78,634,4633.77,620,Fair,0,2,0.0,0,Delinquent,POOL-07
LN-0013818,CUST-044882,Personal,2021-12-02,2022-12-02 05:49:12.000000000,12,0.1043,16423.72,1447.19,0.31,0.0,0.0,637,0.0,669,Fair,0,46,0.0,0,Delinquent,POOL-09
LN-0013819,CUST-022522,Mortgage,2022-06-22,2037-06-21 15:17:59.999999982,180,0.032,398887.79,2793.18,0.22,536970.89,0.74,760,367041.46,732,Good,0,0,0.0,0,Current,POOL-02
LN-0013820,CUST-020696,Credit Card,2021-10-12,2021-10-12 00:00:00.000000000,0,0.1816,1964.55,98.23,0.01,0.0,0.0,664,1151.9,667,Fair,0,0,0.0,0,Current,POOL-09
LN-0013821,CUST-011778,Mortgage,2020-08-05,2050-08-05 06:35:59.999999965,360,0.0424,242803.91,1193.03,0.26,316788.73,0.77,656,0.0,680,Good,0,0,0.0,1,Prepaid,POOL-01
LN-0013822,CUST-048885,Mortgage,2021-07-28,2051-07-28 06:35:59.999999965,360,0.034,333636.08,1479.61,0.15,417289.53,0.8,740,317510.45,751,Very Good,0,0,0.0,0,Current,POOL-01
LN-0013823,CUST-049127,Auto,2022-03-27,2027-03-27 05:06:00.000000008,60,0.0483,18658.45,350.66,0.03,22219.43,0.84,697,12632.81,686,Good,0,0,0.0,0,Current,POOL-05
LN-0013824,CUST-031521,Auto,2022-05-30,2025-05-29 17:27:36.000000000,36,0.0651,36683.47,1124.48,0.17,43306.41,0.85,529,18214.01,526,Subprime,0,0,0.0,0,Current,POOL-06
LN-0013825,CUST-020028,Mortgage,2021-12-11,2051-12-11 06:35:59.999999965,360,0.031,187397.47,800.22,0.08,228812.37,0.82,770,179581.17,756,Very Good,0,32,0.0,0,Delinquent,POOL-03
LN-0013826,CUST-001647,Auto,2021-12-08,2024-12-07 17:27:36.000000000,36,0.0437,33549.65,996.05,0.08,41523.78,0.81,743,11674.43,743,Very Good,0,0,0.0,0,Current,POOL-02
LN-0013827,CUST-042380,Mortgage,2020-03-31,2050-03-31 06:35:59.999999965,360,0.0383,177011.94,827.83,0.1,203413.13,0.87,697,164313.22,737,Good,0,75,0.0,0,Delinquent,POOL-05
LN-0013828,CUST-033962,Mortgage,2021-04-29,2051-04-29 06:35:59.999999965,360,0.0433,238700.6,1185.47,0.3,263195.69,0.91,647,227725.88,689,Good,0,0,0.0,0,Current,POOL-10
LN-0013829,CUST-005496,Mortgage,2020-06-13,2050-06-13 06:35:59.999999965,360,0.0336,298614.84,1317.69,0.33,368734.22,0.81,744,277183.59,742,Very Good,0,0,0.0,0,Current,POOL-06
LN-0013830,CUST-039453,Mortgage,2022-09-04,2037-09-03 15:17:59.999999982,180,0.0561,294140.58,2420.58,0.76,353143.19,0.83,519,277934.78,517,Subprime,0,0,0.0,0,Current,POOL-07
LN-0013831,CUST-011693,Auto,2022-02-20,2028-02-20 10:55:11.999999991,72,0.0393,37009.33,577.84,0.04,45770.64,0.81,787,0.0,757,Very Good,0,0,0.0,1,Prepaid,POOL-04
LN-0013832,CUST-040636,Auto,2021-01-06,2024-01-06 17:27:36.000000000,36,0.0631,31137.56,951.64,0.05,37860.92,0.82,549,0.0,551,Subprime,0,0,0.0,1,Prepaid,POOL-07
LN-0013833,CUST-014498,Credit Card,2020-10-01,2020-10-01 00:00:00.000000000,0,0.1837,9286.83,464.34,0.11,0.0,0.0,643,7072.34,652,Fair,0,0,0.0,0,Current,POOL-06
LN-0013834,CUST-033614,Mortgage,2020-06-06,2035-06-06 15:17:59.999999982,180,0.0326,381741.92,2684.24,0.37,468327.46,0.82,754,308564.57,799,Very Good,0,0,0.0,0,Current,POOL-06
LN-0013835,CUST-002020,Mortgage,2021-03-02,2051-03-02 06:35:59.999999965,360,0.0371,311377.13,1434.98,0.05,434377.22,0.72,709,0.0,736,Good,0,0,0.0,1,Prepaid,POOL-02
LN-0013836,CUST-045907,Auto,2021-05-07,2024-05-06 17:27:36.000000000,36,0.0383,26865.69,791.15,0.23,29840.9,0.9,797,3918.16,801,Exceptional,0,33,0.0,0,Delinquent,POOL-10
LN-0013837,CUST-037390,Personal,2020-02-02,2024-02-01 23:16:48.000000000,48,0.1046,4708.11,120.45,0.02,0.0,0.0,634,0.0,572,Subprime,0,0,0.0,1,Prepaid,POOL-03
LN-0013838,CUST-043495,Credit Card,2022-08-14,2022-08-14 00:00:00.000000000,0,0.1822,5359.09,267.95,0.04,0.0,0.0,658,3161.92,684,Good,0,37,0.0,0,Delinquent,POOL-04
LN-0013839,CUST-048184,Auto,2021-12-21,2024-12-20 17:27:36.000000000,36,0.0445,25575.4,760.22,0.26,31364.19,0.82,735,8906.48,735,Good,0,0,0.0,0,Current,POOL-01
LN-0013840,CUST-032170,Mortgage,2022-01-14,2052-01-14 06:35:59.999999965,360,0.0356,472171.51,2136.11,0.57,641317.14,0.74,724,454695.34,733,Good,0,0,0.0,0,Current,POOL-04
LN-0013841,CUST-012648,Personal,2020-04-06,2024-04-05 23:16:48.000000000,48,0.0966,15013.07,378.32,0.04,0.0,0.0,714,1483.32,707,Good,0,0,0.0,0,Current,POOL-01
LN-0013842,CUST-041113,Mortgage,2022-06-06,2052-06-05 06:35:59.999999965,360,0.0403,340654.35,1632.23,0.46,388386.11,0.88,677,331611.31,665,Fair,0,0,0.0,0,Current,POOL-09
LN-0013843,CUST-048625,Mortgage,2020-12-21,2050-12-21 06:35:59.999999965,360,0.0371,211009.68,972.44,0.11,230942.74,0.91,709,198841.56,691,Good,0,0,0.0,0,Current,POOL-05
LN-0013844,CUST-033467,Auto,2021-11-02,2024-11-01 17:27:36.000000000,36,0.0393,29787.64,878.52,0.09,31741.85,0.94,787,9476.52,792,Very Good,0,0,0.0,0,Current,POOL-08
LN-0013845,CUST-046931,Auto,2020-01-28,2024-01-27 23:16:48.000000000,48,0.0464,46057.71,1053.18,0.22,52684.58,0.87,716,0.0,708,Good,0,0,0.0,1,Prepaid,POOL-06
LN-0013846,CUST-025107,Auto,2022-01-12,2025-01-11 17:27:36.000000000,36,0.0394,37563.97,1108.04,0.19,40851.82,0.92,786,0.0,768,Very Good,1,254,6440.45,0,Defaulted,POOL-03
LN-0013847,CUST-000384,Mortgage,2022-08-15,2052-08-14 06:35:59.999999965,360,0.0385,388488.82,1821.27,0.9,546596.56,0.71,695,0.0,701,Good,0,0,0.0,1,Prepaid,POOL-08
LN-0013848,CUST-018207,Auto,2020-07-31,2023-07-31 17:27:36.000000000,36,0.0486,36773.82,1099.83,0.12,42445.52,0.87,694,0.0,732,Good,0,25,0.0,0,Delinquent,POOL-07
LN-0013849,CUST-004484,Mortgage,2021-09-20,2051-09-20 06:35:59.999999965,360,0.0477,277960.41,1453.33,0.26,315193.09,0.88,603,268050.08,646,Fair,0,0,0.0,0,Current,POOL-08
LN-0013850,CUST-005294,Mortgage,2021-04-04,2051-04-04 06:35:59.999999965,360,0.0394,401344.68,1902.22,0.41,464908.86,0.86,686,381657.61,726,Good,0,0,0.0,0,Current,POOL-03
LN-0013851,CUST-031391,Auto,2020-07-15,2024-07-14 23:16:48.000000000,48,0.0653,36180.48,858.52,0.52,45922.14,0.79,527,5880.93,576,Subprime,0,0,0.0,0,Current,POOL-04
LN-0013852,CUST-025124,Mortgage,2021-02-10,2051-02-10 06:35:59.999999965,360,0.0365,280104.55,1281.37,0.25,360413.28,0.78,715,264748.59,678,Good,0,0,0.0,0,Current,POOL-08
LN-0013853,CUST-047626,Personal,2021-05-01,2023-05-01 11:38:24.000000000,24,0.0932,21735.85,996.19,0.06,0.0,0.0,748,0.0,748,Very Good,0,0,0.0,0,Current,POOL-04
LN-0013854,CUST-018996,Auto,2022-01-07,2028-01-07 10:55:11.999999991,72,0.0376,20409.91,317.09,0.13,25583.03,0.8,804,14382.58,805,Exceptional,0,0,0.0,0,Current,POOL-08
LN-0013855,CUST-022826,Credit Card,2022-09-05,2022-09-05 00:00:00.000000000,0,0.185,4594.67,229.73,0.06,0.0,0.0,630,2797.31,646,Fair,0,0,0.0,0,Current,POOL-09
LN-0013856,CUST-009519,Mortgage,2022-05-26,2052-05-25 06:35:59.999999965,360,0.0432,347381.76,1723.18,0.21,402527.35,0.86,648,0.0,657,Fair,1,302,257846.25,0,Defaulted,POOL-02
LN-0013857,CUST-020426,Mortgage,2020-03-11,2050-03-11 06:35:59.999999965,360,0.0433,346359.4,1720.14,0.52,456644.24,0.76,647,323422.64,642,Fair,0,0,0.0,0,Current,POOL-08
LN-0013858,CUST-026970,Personal,2022-02-02,2025-02-01 17:27:36.000000000,36,0.1045,22455.42,729.33,0.11,0.0,0.0,635,9573.56,657,Fair,0,0,0.0,0,Current,POOL-10
LN-0013859,CUST-028483,Auto,2021-12-24,2025-12-23 23:16:48.000000000,48,0.0572,49798.5,1163.14,0.17,59660.45,0.83,608,0.0,594,Fair,1,176,19996.31,0,Defaulted,POOL-05
LN-0013860,CUST-044847,Mortgage,2021-10-01,2051-10-01 06:35:59.999999965,360,0.0315,492196.86,2115.15,0.49,568197.11,0.87,765,470078.15,784,Very Good,0,0,0.0,0,Current,POOL-08
LN-0013861,CUST-028406,Auto,2021-09-21,2025-09-20 23:16:48.000000000,48,0.0455,26403.03,602.68,0.22,29931.59,0.88,725,12143.32,712,Good,0,0,0.0,0,Current,POOL-06
LN-0013862,CUST-033598,Auto,2022-07-22,2028-07-21 10:55:11.999999991,72,0.0497,29487.51,474.48,0.05,31043.71,0.95,683,23294.81,674,Good,0,0,0.0,0,Current,POOL-02
LN-0013863,CUST-024732,Mortgage,2020-11-29,2050-11-29 06:35:59.999999965,360,0.0411,354112.93,1713.12,0.28,454231.16,0.78,669,334414.21,677,Good,0,0,0.0,0,Current,POOL-07
LN-0013864,CUST-003765,Mortgage,2021-02-01,2051-02-01 06:35:59.999999965,360,0.0458,551605.99,2821.19,1.0,675261.06,0.82,622,525668.55,600,Fair,0,0,0.0,0,Current,POOL-02
LN-0013865,CUST-015044,Mortgage,2021-10-14,2051-10-14 06:35:59.999999965,360,0.0314,409903.54,1759.27,0.44,448052.34,0.91,766,391453.15,750,Very Good,0,0,0.0,0,Current,POOL-01
LN-0013866,CUST-028419,Personal,2022-08-17,2023-08-17 05:49:12.000000000,12,0.0889,15532.2,1357.52,0.21,0.0,0.0,791,0.0,800,Very Good,0,0,0.0,0,Current,POOL-07
LN-0013867,CUST-045688,Personal,2022-06-18,2024-06-17 11:38:24.000000000,24,0.0986,19426.83,895.19,0.47,0.0,0.0,694,5220.03,697,Good,0,0,0.0,0,Current,POOL-04
LN-0013868,CUST-015671,Mortgage,2022-05-12,2052-05-11 06:35:59.999999965,360,0.0354,294666.54,1329.77,0.1,371890.56,0.79,726,285680.69,699,Good,0,0,0.0,0,Current,POOL-08
LN-0013869,CUST-015943,Mortgage,2020-09-17,2050-09-17 06:35:59.999999965,360,0.0364,142873.27,652.78,0.04,171765.07,0.83,716,0.0,706,Good,1,168,78936.39,0,Defaulted,POOL-05
LN-0013870,CUST-025260,Credit Card,2021-08-22,2021-08-22 00:00:00.000000000,0,0.1872,6055.01,302.75,0.09,0.0,0.0,608,5967.81,596,Fair,0,0,0.0,0,Current,POOL-05
LN-0013871,CUST-014667,Auto,2021-11-15,2024-11-14 17:27:36.000000000,36,0.0549,33473.99,1010.63,0.12,44783.61,0.75,631,10817.69,597,Fair,0,0,0.0,0,Current,POOL-01
LN-0013872,CUST-032256,Auto,2020-05-14,2024-05-13 23:16:48.000000000,48,0.0583,30384.26,711.21,0.15,38052.43,0.8,597,3504.8,639,Fair,0,0,0.0,0,Current,POOL-10
LN-0013873,CUST-030527,Auto,2020-08-31,2024-08-30 23:16:48.000000000,48,0.0481,22993.55,527.55,0.18,27703.89,0.83,699,4654.16,676,Good,0,0,0.0,0,Current,POOL-05
LN-0013874,CUST-007031,Mortgage,2021-01-21,2051-01-21 06:35:59.999999965,360,0.0385,144307.33,676.52,0.11,201859.9,0.71,695,136411.08,682,Good,0,0,0.0,0,Current,POOL-07
LN-0013875,CUST-019471,Auto,2022-09-21,2027-09-21 05:06:00.000000008,60,0.0428,22303.08,413.57,0.06,26227.51,0.85,752,0.0,777,Very Good,0,0,0.0,1,Prepaid,POOL-09
LN-0013876,CUST-001869,Mortgage,2022-09-18,2052-09-17 06:35:59.999999965,360,0.0362,416894.34,1900.08,0.76,459819.67,0.91,718,407051.44,744,Very Good,0,55,0.0,0,Delinquent,POOL-02
LN-0013877,CUST-009541,Mortgage,2021-11-11,2051-11-11 06:35:59.999999965,360,0.0367,302121.27,1385.49,0.22,333362.32,0.91,713,0.0,725,Good,1,164,102094.82,0,Defaulted,POOL-03
LN-0013878,CUST-047432,Personal,2022-02-24,2026-02-23 23:16:48.000000000,48,0.1061,16317.13,418.64,0.02,0.0,0.0,619,0.0,596,Fair,1,125,4002.42,0,Defaulted,POOL-07
LN-0013879,CUST-009029,Mortgage,2022-02-27,2052-02-27 06:35:59.999999965,360,0.0418,457042.25,2229.68,0.12,508209.59,0.9,662,442488.69,663,Fair,0,0,0.0,0,Current,POOL-03
LN-0013880,CUST-002643,Auto,2021-04-10,2027-04-10 10:55:11.999999991,72,0.0491,55112.58,885.29,0.29,73344.76,0.75,689,32604.06,699,Good,0,0,0.0,0,Current,POOL-07
LN-0013881,CUST-020766,Auto,2020-09-23,2025-09-23 05:06:00.000000008,60,0.0595,36159.76,698.23,0.05,48581.3,0.74,585,13892.6,586,Fair,0,0,0.0,0,Current,POOL-07
LN-0013882,CUST-028942,Mortgage,2022-05-09,2052-05-08 06:35:59.999999965,360,0.0336,379180.56,1673.2,0.43,504943.76,0.75,744,367264.76,786,Very Good,0,0,0.0,0,Current,POOL-09
LN-0013883,CUST-023228,Mortgage,2021-12-05,2051-12-05 06:35:59.999999965,360,0.042,310646.44,1519.11,0.41,424694.61,0.73,660,299853.92,645,Fair,0,0,0.0,0,Current,POOL-06
LN-0013884,CUST-047814,Credit Card,2021-12-25,2021-12-25 00:00:00.000000000,0,0.1867,1047.51,52.38,0.02,0.0,0.0,613,534.99,598,Fair,0,0,0.0,0,Current,POOL-04
LN-0013885,CUST-032781,Auto,2021-03-29,2027-03-29 10:55:11.999999991,72,0.0553,56045.31,916.45,0.21,76570.27,0.73,627,32645.15,588,Fair,0,0,0.0,0,Current,POOL-04
LN-0013886,CUST-009187,Auto,2020-10-31,2026-10-31 10:55:11.999999991,72,0.0534,10892.92,177.15,0.02,12888.64,0.85,646,0.0,618,Fair,1,297,599.37,0,Defaulted,POOL-05
LN-0013887,CUST-002540,Auto,2022-05-21,2028-05-20 10:55:11.999999991,72,0.0392,30740.33,479.82,0.04,43035.58,0.71,788,23315.82,783,Very Good,0,0,0.0,0,Current,POOL-02
LN-0013888,CUST-005110,Auto,2020-01-10,2023-01-09 17:27:36.000000000,36,0.0477,48571.0,1450.71,0.04,60804.23,0.8,703,0.0,694,Good,0,0,0.0,0,Current,POOL-01
LN-0013889,CUST-005788,Auto,2022-09-03,2026-09-02 23:16:48.000000000,48,0.0484,44611.56,1024.14,0.11,61673.12,0.72,696,0.0,687,Good,1,168,18599.53,0,Defaulted,POOL-08
LN-0013890,CUST-001920,Mortgage,2020-05-30,2050-05-30 06:35:59.999999965,360,0.0343,356608.32,1587.43,0.56,405769.54,0.88,737,330653.69,723,Good,0,0,0.0,0,Current,POOL-09
LN-0013891,CUST-014443,Personal,2021-08-14,2023-08-14 11:38:24.000000000,24,0.1072,13497.86,627.35,0.33,0.0,0.0,608,0.0,596,Fair,1,337,0.0,0,Defaulted,POOL-04
LN-0013892,CUST-046107,Personal,2021-04-02,2023-04-02 11:38:24.000000000,24,0.1068,22180.01,1030.47,0.15,0.0,0.0,612,0.0,631,Fair,0,0,0.0,0,Current,POOL-06
LN-0013893,CUST-011247,Auto,2021-03-31,2027-03-31 10:55:11.999999991,72,0.0628,17520.0,292.68,0.04,18508.9,0.95,552,10300.7,567,Subprime,0,0,0.0,0,Current,POOL-10
LN-0013894,CUST-043929,Auto,2021-06-30,2025-06-29 23:16:48.000000000,48,0.0429,21293.5,483.56,0.04,22703.9,0.94,751,8415.3,771,Very Good,0,0,0.0,0,Current,POOL-09
LN-0013895,CUST-012005,Mortgage,2020-12-19,2050-12-19 06:35:59.999999965,360,0.0551,158708.35,902.12,0.24,176235.52,0.9,529,151937.67,554,Subprime,0,0,0.0,0,Current,POOL-04
LN-0013896,CUST-037266,Personal,2020-02-13,2022-02-12 11:38:24.000000000,24,0.0981,12537.93,577.46,0.11,0.0,0.0,699,0.0,660,Fair,0,0,0.0,0,Current,POOL-01
LN-0013897,CUST-044815,Personal,2020-05-13,2023-05-13 17:27:36.000000000,36,0.0969,12973.4,416.73,0.06,0.0,0.0,711,0.0,703,Good,0,0,0.0,0,Current,POOL-01
LN-0013898,CUST-047849,Personal,2020-08-14,2021-08-14 05:49:12.000000000,12,0.0945,18569.5,1627.81,0.35,0.0,0.0,735,0.0,735,Good,0,0,0.0,0,Current,POOL-07
LN-0013899,CUST-017164,Mortgage,2021-10-17,2036-10-16 15:17:59.999999982,180,0.0578,237276.46,1974.18,0.21,312041.09,0.76,502,214309.77,540,Subprime,0,55,0.0,0,Delinquent,POOL-04
LN-0013900,CUST-025499,Auto,2021-05-15,2026-05-15 05:06:00.000000008,60,0.0554,53890.6,1030.37,0.09,68185.34,0.79,626,0.0,606,Fair,0,49,0.0,1,Prepaid,POOL-01
LN-0013901,CUST-036339,Mortgage,2020-03-20,2050-03-20 06:35:59.999999965,360,0.0392,254788.42,1204.68,0.19,316711.3,0.8,688,236769.23,702,Good,0,0,0.0,0,Current,POOL-05
LN-0013902,CUST-041955,Auto,2022-02-27,2026-02-26 23:16:48.000000000,48,0.0562,35104.67,818.33,0.03,47795.95,0.73,618,19988.28,636,Fair,0,0,0.0,0,Current,POOL-09
LN-0013903,CUST-005975,Mortgage,2022-04-08,2052-04-07 06:35:59.999999965,360,0.0495,287339.39,1533.73,0.22,390042.19,0.74,585,280090.28,575,Subprime,0,41,0.0,0,Delinquent,POOL-03
LN-0013904,CUST-015248,Mortgage,2020-12-10,2050-12-10 06:35:59.999999965,360,0.0336,306542.06,1352.67,0.21,333361.52,0.92,744,287845.14,756,Very Good,0,0,0.0,0,Current,POOL-10
LN-0013905,CUST-022187,Mortgage,2020-06-28,2050-06-28 06:35:59.999999965,360,0.0403,299568.39,1435.37,0.18,361362.5,0.83,677,280238.07,666,Fair,0,0,0.0,0,Current,POOL-03
LN-0013906,CUST-038872,Mortgage,2020-06-13,2050-06-13 06:35:59.999999965,360,0.0327,368983.01,1609.89,0.12,407753.19,0.9,753,342126.71,736,Good,0,0,0.0,0,Current,POOL-02
LN-0013907,CUST-002657,Credit Card,2022-04-16,2022-04-16 00:00:00.000000000,0,0.167,7163.53,358.18,0.06,0.0,0.0,810,6102.79,813,Exceptional,0,9,0.0,0,Delinquent,POOL-03
LN-0013908,CUST-006362,Mortgage,2021-03-02,2036-03-01 15:17:59.999999982,180,0.0372,296910.02,2154.78,0.13,356716.74,0.83,708,254089.53,658,Fair,0,0,0.0,0,Current,POOL-02
LN-0013909,CUST-016777,Auto,2020-04-30,2025-04-30 05:06:00.000000008,60,0.0625,30819.65,599.42,0.09,40470.24,0.76,555,9179.07,572,Subprime,0,0,0.0,0,Current,POOL-01
LN-0013910,CUST-002344,Mortgage,2021-08-05,2051-08-05 06:35:59.999999965,360,0.0393,198743.78,940.83,0.13,217850.6,0.91,687,0.0,713,Good,0,0,0.0,1,Prepaid,POOL-06
LN-0013911,CUST-023622,Auto,2021-04-18,2026-04-18 05:06:00.000000008,60,0.0512,40407.36,764.76,0.12,55820.36,0.72,668,0.0,653,Fair,0,0,0.0,1,Prepaid,POOL-02
LN-0013912,CUST-045060,Auto,2021-02-02,2026-02-02 05:06:00.000000008,60,0.0455,28564.93,533.19,0.11,33827.57,0.84,725,13177.67,756,Very Good,0,41,0.0,0,Delinquent,POOL-05
LN-0013913,CUST-019912,Auto,2020-08-25,2024-08-24 23:16:48.000000000,48,0.056,41352.81,963.61,0.08,50808.02,0.81,620,0.0,641,Fair,0,14,0.0,1,Prepaid,POOL-07
LN-0013914,CUST-033060,Personal,2022-01-29,2023-01-29 05:49:12.000000000,12,0.0885,10739.15,938.41,0.14,0.0,0.0,795,0.0,777,Very Good,0,0,0.0,0,Current,POOL-02
LN-0013915,CUST-005872,Auto,2021-08-22,2027-08-22 10:55:11.999999991,72,0.0529,20244.44,328.77,0.04,23614.5,0.86,651,13123.04,690,Good,0,0,0.0,0,Current,POOL-02
LN-0013916,CUST-006562,Auto,2021-08-19,2026-08-19 05:06:00.000000008,60,0.0393,36398.57,669.19,0.08,48687.68,0.75,787,0.0,773,Very Good,0,0,0.0,1,Prepaid,POOL-07
LN-0013917,CUST-017300,Auto,2021-11-13,2027-11-13 10:55:11.999999991,72,0.0547,21486.37,350.74,0.09,28769.43,0.75,633,14808.32,622,Fair,0,0,0.0,0,Current,POOL-03
LN-0013918,CUST-028501,Auto,2021-08-27,2026-08-27 05:06:00.000000008,60,0.0551,28236.05,539.47,0.23,32424.22,0.87,629,16020.61,604,Fair,0,0,0.0,0,Current,POOL-06
LN-0013919,CUST-026251,Personal,2020-01-01,2020-12-31 05:49:12.000000000,12,0.1048,20467.47,1803.99,0.18,0.0,0.0,632,0.0,642,Fair,0,0,0.0,0,Current,POOL-10
LN-0013920,CUST-012206,Credit Card,2021-12-12,2021-12-12 00:00:00.000000000,0,0.1801,9127.21,456.36,0.04,0.0,0.0,679,7417.7,677,Good,0,63,0.0,0,Delinquent,POOL-08
LN-0013921,CUST-024483,Auto,2021-03-12,2027-03-12 10:55:11.999999991,72,0.0459,30261.86,481.63,0.07,35734.48,0.85,721,0.0,726,Good,0,9,0.0,1,Prepaid,POOL-10
LN-0013922,CUST-031957,Auto,2020-02-01,2026-01-31 10:55:11.999999991,72,0.045,16859.29,267.62,0.03,18912.05,0.89,730,6617.99,754,Very Good,0,0,0.0,0,Current,POOL-02
LN-0013923,CUST-038364,Auto,2021-02-12,2025-02-11 23:16:48.000000000,48,0.0467,45926.2,1050.8,0.15,55137.59,0.83,713,14290.53,712,Good,0,0,0.0,0,Current,POOL-03
LN-0013924,CUST-047849,Mortgage,2020-09-22,2050-09-22 06:35:59.999999965,360,0.0345,267827.8,1195.2,0.25,323474.43,0.83,735,250306.24,733,Good,0,0,0.0,0,Current,POOL-01
